doc_id,y,x1,Z_bar1,Z_bar2,Z_bar3
2097,-0.4409653644556837,0.06,0.1,0.46,0.44
2098,-0.2553896003803476,0.06,0.18,0.18,0.64
2099,0.14526969701366133,0.08,0.14,0.42,0.44
2100,0.38275270131543193,0.02,0.04,0.8,0.16
2101,0.021713702233595394,0.1,0.16,0.82,0.02
2102,-0.05264056556501442,0.0,0.1,0.86,0.04
2103,0.06158817972973963,0.04,0.08,0.42,0.5
2104,-0.018490542606251357,0.02,0.06,0.58,0.36
2105,-0.1307295881046393,0.06,0.08,0.78,0.14
2106,-0.11284463123569707,0.04,0.16,0.7,0.14
2107,-0.3963258443919511,0.0,0.04,0.8,0.16
2108,-0.14519140567817,0.04,0.06,0.18,0.76
2109,-0.012054255033549635,0.04,0.14,0.52,0.34
2110,-0.09027219725976879,0.06,0.2,0.24,0.56
2111,-0.41324592574587615,0.02,0.1,0.6,0.3
2112,-0.1651903645426833,0.04,0.12,0.68,0.2
2113,-0.1446753957851934,0.02,0.12,0.88,0.0
2114,0.033538712833038414,0.02,0.16,0.66,0.18
2115,-0.36265111406673267,0.02,0.12,0.48,0.4
2116,0.44604667885162047,0.08,0.12,0.32,0.56
2117,0.1774313020766841,0.04,0.14,0.34,0.52
2118,-0.35229416563875743,0.02,0.06,0.38,0.56
2119,0.09239291719499092,0.1,0.1,0.72,0.18
2120,0.08674042624433759,0.06,0.12,0.62,0.26
2121,-0.20100924817064353,0.04,0.16,0.74,0.1
2122,-0.02761446895427179,0.0,0.08,0.32,0.6
2123,-0.31179891414919453,0.04,0.08,0.38,0.54
2124,-0.467881611250799,0.02,0.12,0.3,0.58
2125,-0.19034038860077074,0.0,0.08,0.46,0.46
2126,-0.12790189431747293,0.04,0.08,0.76,0.16
2127,-0.2287236449994638,0.02,0.06,0.22,0.72
2128,0.001384924791865777,0.02,0.16,0.46,0.38
2129,-0.10756735248969868,0.02,0.02,0.02,0.96
2130,0.15276041936561674,0.0,0.04,0.44,0.52
2131,-0.1749854400972299,0.02,0.04,0.8,0.16
2132,-0.1528467393063072,0.06,0.08,0.8,0.12
2133,-0.20502129482401357,0.04,0.1,0.76,0.14
2134,0.11867815765243539,0.0,0.04,0.16,0.8
2135,-0.009463815413923785,0.08,0.16,0.6,0.24
2136,-0.15858174884179022,0.06,0.14,0.56,0.3
2137,-0.10987127088845361,0.02,0.08,0.1,0.82
2138,-0.11049621353897325,0.0,0.06,0.0,0.94
2139,0.254158500321953,0.0,0.08,0.54,0.38
2140,-0.2979383960149564,0.0,0.16,0.18,0.66
2141,0.09790407248575725,0.04,0.12,0.4,0.48
2142,-0.5769247661126092,0.02,0.1,0.52,0.38
2143,0.2117969771515322,0.06,0.16,0.8,0.04
2144,-0.23568675819281687,0.08,0.16,0.06,0.78
2145,-0.17236636264834454,0.04,0.16,0.24,0.6
2146,-0.11968845621467764,0.04,0.1,0.48,0.42
2147,0.020912897631415253,0.02,0.14,0.66,0.2
2148,-0.3796525311641882,0.0,0.04,0.94,0.02
2149,0.15990011266037696,0.0,0.08,0.08,0.84
2150,-0.16418451429225273,0.12,0.2,0.1,0.7
2151,-0.055145868984103605,0.06,0.14,0.22,0.64
2152,-0.16675600556831588,0.04,0.1,0.14,0.76
2153,-0.12321832712764566,0.1,0.2,0.36,0.44
2154,0.09129901396555454,0.04,0.08,0.66,0.26
2155,0.05145866234390152,0.02,0.06,0.72,0.22
2156,0.283291865307415,0.0,0.04,0.0,0.96
2157,0.39485406193673334,0.02,0.12,0.8,0.08
2158,-0.00829881661221981,0.02,0.06,0.76,0.18
2159,0.024267279278335246,0.06,0.18,0.26,0.56
2160,-0.22389269509192272,0.04,0.16,0.52,0.32
2161,-0.30756119067805354,0.04,0.06,0.38,0.56
2162,0.21521110501684368,0.12,0.16,0.7,0.14
2163,0.011641995416854858,0.02,0.12,0.04,0.84
2164,-0.2821660389648081,0.08,0.16,0.08,0.76
2165,0.49223358341053586,0.02,0.06,0.1,0.84
2166,0.39773915901887424,0.06,0.12,0.22,0.66
2167,-0.2014408218188568,0.08,0.14,0.84,0.02
2168,0.10885343099330205,0.04,0.2,0.44,0.36
2169,0.2890088238177302,0.04,0.12,0.88,0.0
2170,0.5369647555362588,0.0,0.04,0.6,0.36
2171,-0.4191057899347982,0.02,0.12,0.0,0.88
2172,-0.284263348613192,0.08,0.28,0.72,0.0
2173,-0.2849548337709407,0.02,0.08,0.78,0.14
2174,0.2527565764960049,0.06,0.1,0.52,0.38
2175,-0.07825050702646567,0.02,0.14,0.6,0.26
2176,-0.17671837449100639,0.04,0.1,0.46,0.44
2177,0.02836999583095176,0.1,0.22,0.32,0.46
2178,-0.07798865539969468,0.06,0.1,0.32,0.58
2179,-0.0683046370840876,0.02,0.1,0.74,0.16
2180,0.12528052991091515,0.06,0.12,0.64,0.24
2181,-0.24362822158894096,0.06,0.14,0.66,0.2
2182,-0.48046961221792284,0.08,0.26,0.68,0.06
2183,-0.20436242435443633,0.04,0.1,0.22,0.68
2184,0.08863146576514222,0.0,0.1,0.22,0.68
2185,0.0743107771634006,0.04,0.1,0.56,0.34
2186,-0.33360143324084146,0.02,0.08,0.32,0.6
2187,0.15131128734814084,0.04,0.1,0.1,0.8
2188,-0.20555753960789158,0.04,0.16,0.44,0.4
2189,-0.3239310182283771,0.02,0.12,0.28,0.6
2190,-0.04067125023590804,0.02,0.1,0.42,0.48
2191,-0.2340831291703595,0.02,0.14,0.58,0.28
2192,0.018224878015211124,0.02,0.1,0.28,0.62
2193,-0.2562318610960814,0.04,0.1,0.02,0.88
2194,-0.20279871273143862,0.02,0.08,0.18,0.74
2195,0.3564865474390427,0.04,0.1,0.72,0.18
2196,0.36849323367791376,0.04,0.14,0.76,0.1
2197,-0.21477885424748047,0.04,0.1,0.34,0.56
2198,0.03863629529416478,0.08,0.16,0.02,0.82
2199,-0.28107464625589085,0.04,0.14,0.28,0.58
2200,-0.0593664350188919,0.02,0.06,0.08,0.86
2201,0.172117205913823,0.06,0.24,0.2,0.56
2202,-0.14455829323196495,0.04,0.08,0.6,0.32
2203,0.14086321113855615,0.0,0.12,0.48,0.4
2204,-0.20744610124145024,0.02,0.08,0.32,0.6
2205,-0.49112141641064566,0.04,0.14,0.56,0.3
2206,-0.0362614237940245,0.04,0.14,0.8,0.06
2207,0.16748162015373413,0.0,0.02,0.24,0.74
2208,0.022984606533189067,0.0,0.08,0.42,0.5
2209,-0.05432871201334469,0.06,0.18,0.24,0.58
2210,-0.027443613747464603,0.04,0.1,0.48,0.42
2211,0.04047087868681973,0.06,0.12,0.62,0.26
2212,-0.13851156558779293,0.0,0.06,0.52,0.42
2213,0.09211915884439195,0.06,0.1,0.84,0.06
2214,-0.17323409705772366,0.04,0.1,0.5,0.4
2215,-0.42788139299947586,0.08,0.18,0.0,0.82
2216,0.4911887004728169,0.02,0.08,0.02,0.9
2217,-0.17958487304531864,0.02,0.18,0.74,0.08
2218,-0.0691461168519406,0.06,0.12,0.28,0.6
2219,-0.3470982768298818,0.06,0.16,0.54,0.3
2220,-0.16988218716353484,0.0,0.0,0.18,0.82
2221,-0.4181504382177901,0.04,0.08,0.58,0.34
2222,-0.23084548735419796,0.02,0.14,0.18,0.68
2223,0.15352207887219463,0.06,0.22,0.0,0.78
2224,-0.13558600536202364,0.04,0.1,0.04,0.86
2225,0.09588990150057429,0.08,0.16,0.66,0.18
2226,-0.44220079157450654,0.14,0.22,0.2,0.58
2227,-0.09062002074430697,0.04,0.08,0.08,0.84
2228,-0.19906492172216955,0.04,0.14,0.34,0.52
2229,0.02922147965818353,0.02,0.18,0.7,0.12
2230,0.24863144051977465,0.02,0.08,0.06,0.86
2231,-0.24698724126794339,0.06,0.16,0.26,0.58
2232,-0.15813162158700325,0.02,0.18,0.26,0.56
2233,0.03812353723138023,0.06,0.12,0.02,0.86
2234,-0.3845171005720347,0.04,0.16,0.58,0.26
2235,-0.20650724074589788,0.0,0.08,0.3,0.62
2236,0.19258772375518612,0.02,0.12,0.26,0.62
2237,-0.2758566613704644,0.0,0.14,0.48,0.38
2238,-0.44016268315317336,0.02,0.12,0.54,0.34
2239,0.11642548156383715,0.02,0.1,0.5,0.4
2240,-0.2764604611087545,0.02,0.14,0.42,0.44
2241,-0.12899905959726432,0.04,0.1,0.46,0.44
2242,-0.20088428477673248,0.06,0.16,0.4,0.44
2243,0.005492726806839279,0.08,0.14,0.18,0.68
2244,-0.282519341905231,0.02,0.16,0.62,0.22
2245,0.38046466305515525,0.0,0.04,0.4,0.56
2246,-0.13792740976639845,0.08,0.08,0.76,0.16
2247,-0.178514566963838,0.02,0.1,0.38,0.52
2248,-0.19345878407564443,0.02,0.14,0.02,0.84
2249,-0.42604945702280056,0.06,0.18,0.68,0.14
2250,-0.31560592359522455,0.04,0.1,0.38,0.52
2251,0.22112905890104756,0.04,0.1,0.8,0.1
2252,0.2211766602698874,0.1,0.14,0.8,0.06
2253,0.30388567140659517,0.04,0.08,0.74,0.18
2254,-0.11004006068396605,0.1,0.18,0.32,0.5
2255,-0.3749281569558046,0.04,0.12,0.42,0.46
2256,-0.2601764210031029,0.04,0.08,0.28,0.64
2257,0.09176012969586676,0.02,0.12,0.36,0.52
2258,0.10189291414380858,0.0,0.06,0.04,0.9
2259,-0.2088700392777671,0.06,0.16,0.2,0.64
2260,-0.027929451375424102,0.04,0.14,0.04,0.82
2261,-0.2592811509418886,0.06,0.2,0.74,0.06
2262,-0.20382971068394087,0.02,0.16,0.8,0.04
2263,-0.29432603466118024,0.06,0.1,0.7,0.2
2264,0.004031761908374995,0.0,0.1,0.54,0.36
2265,-0.00621891506775126,0.06,0.08,0.0,0.92
2266,-0.10949864564228155,0.08,0.22,0.72,0.06
2267,-0.11548815071955285,0.04,0.12,0.34,0.54
2268,-0.35434347214029593,0.0,0.04,0.22,0.74
2269,0.1746402649762849,0.0,0.1,0.64,0.26
2270,-0.35230024172138374,0.02,0.16,0.8,0.04
2271,0.13055764383589272,0.04,0.2,0.76,0.04
2272,-0.000738828508990777,0.0,0.1,0.42,0.48
2273,0.3733975674194502,0.04,0.1,0.88,0.02
2274,-0.017370967591469208,0.04,0.1,0.12,0.78
2275,-0.04295364544958158,0.08,0.16,0.46,0.38
2276,-0.313024836385964,0.06,0.1,0.0,0.9
2277,0.44155166296719817,0.04,0.08,0.7,0.22
2278,0.20578193772213027,0.06,0.14,0.0,0.86
2279,-0.34238509253107985,0.02,0.08,0.88,0.04
2280,-0.13792170791316993,0.0,0.12,0.72,0.16
2281,-0.3827322385428921,0.02,0.04,0.94,0.02
2282,-0.17036088417456066,0.04,0.2,0.48,0.32
2283,-0.0644420876203847,0.08,0.1,0.2,0.7
2284,-0.20216765270077489,0.04,0.18,0.54,0.28
2285,-0.021419433049127246,0.0,0.1,0.32,0.58
2286,-0.13738158042663667,0.04,0.12,0.16,0.72
2287,0.01780787499476584,0.06,0.12,0.84,0.04
2288,0.09463326298656381,0.08,0.16,0.3,0.54
2289,0.20142391472546042,0.04,0.12,0.84,0.04
2290,-0.335354788636601,0.04,0.06,0.38,0.56
2291,-0.27894156602087156,0.06,0.18,0.6,0.22
2292,0.17156704669722872,0.04,0.16,0.74,0.1
2293,-0.34445816092708714,0.04,0.14,0.72,0.14
2294,-0.024632904127950835,0.04,0.06,0.06,0.88
2295,0.41352907215926893,0.08,0.16,0.78,0.06
2296,0.16227675172854808,0.04,0.1,0.86,0.04
2297,-0.2999630207775317,0.04,0.1,0.42,0.48
2298,-0.06145732755704211,0.02,0.08,0.86,0.06
2299,-0.08149052556989993,0.08,0.18,0.3,0.52
2300,-0.5614682782485176,0.02,0.2,0.08,0.72
2301,-0.07272544429085623,0.1,0.16,0.7,0.14
2302,0.2240742832736943,0.06,0.16,0.5,0.34
2303,0.5731709446635104,0.0,0.04,0.2,0.76
2304,-0.1908329984227395,0.04,0.14,0.04,0.82
2305,-0.1717636941276115,0.0,0.12,0.64,0.24
2306,-0.18991068058162638,0.04,0.18,0.68,0.14
2307,-0.1479952554539673,0.02,0.08,0.16,0.76
2308,-0.32216924288592963,0.02,0.16,0.18,0.66
2309,-0.2711406870687139,0.04,0.08,0.34,0.58
2310,-0.14408179091355416,0.06,0.16,0.62,0.22
2311,-0.23577178893015407,0.06,0.12,0.72,0.16
2312,0.1885522493049478,0.06,0.12,0.24,0.64
2313,-0.5353668208714626,0.02,0.1,0.6,0.3
2314,-0.06957990728944871,0.06,0.06,0.6,0.34
2315,-0.0583338646529139,0.04,0.1,0.84,0.06
2316,-0.25578004311606556,0.04,0.12,0.7,0.18
2317,-0.12608972363490872,0.02,0.12,0.44,0.44
2318,-0.05529012638423296,0.0,0.06,0.2,0.74
2319,0.06571446844975748,0.04,0.1,0.44,0.46
2320,0.42924313822697335,0.04,0.1,0.84,0.06
2321,0.06365251277445552,0.04,0.14,0.2,0.66
2322,-0.4083791104351145,0.06,0.14,0.62,0.24
2323,0.0406977574360203,0.04,0.1,0.3,0.6
2324,0.18208588320751665,0.04,0.12,0.4,0.48
2325,-0.3676441727903643,0.0,0.14,0.78,0.08
2326,0.05090658294900607,0.04,0.08,0.78,0.14
2327,-0.22979749270415256,0.1,0.22,0.12,0.66
2328,-0.1714017955197696,0.06,0.18,0.08,0.74
2329,0.06405985898332661,0.06,0.18,0.54,0.28
2330,0.33755787248543423,0.02,0.04,0.64,0.32
2331,0.27324425778655337,0.02,0.14,0.58,0.28
2332,-0.28985438195466706,0.02,0.1,0.2,0.7
2333,-0.17563763499592294,0.06,0.16,0.08,0.76
2334,-0.14474054676254217,0.0,0.08,0.7,0.22
2335,0.055433318203777004,0.04,0.18,0.74,0.08
2336,0.4154697014124599,0.08,0.1,0.3,0.6
2337,-0.03213205394985531,0.08,0.22,0.76,0.02
2338,0.25274281793503717,0.0,0.04,0.48,0.48
2339,0.05583036905852442,0.04,0.08,0.56,0.36
2340,-0.04582923642193214,0.02,0.04,0.72,0.24
2341,-0.21443677684485418,0.04,0.18,0.34,0.48
2342,-0.196533729054866,0.06,0.08,0.64,0.28
2343,-0.009748575165444598,0.04,0.14,0.34,0.52
2344,-0.16525155463042593,0.02,0.08,0.2,0.72
2345,-0.20417312979282967,0.0,0.02,0.08,0.9
2346,-0.08924645415931232,0.04,0.06,0.9,0.04
2347,0.1968196261086032,0.06,0.14,0.3,0.56
2348,-0.360522583083559,0.04,0.2,0.14,0.66
2349,-0.023214286000561593,0.02,0.1,0.0,0.9
2350,0.31634571968603425,0.08,0.18,0.28,0.54
2351,0.05754049029487329,0.02,0.04,0.58,0.38
2352,0.04206080645183105,0.1,0.16,0.74,0.1
2353,-0.14207423586078982,0.02,0.12,0.4,0.48
2354,-0.2681964958301399,0.04,0.12,0.62,0.26
2355,-0.06468106461970893,0.02,0.18,0.74,0.08
2356,-0.3292394796557129,0.04,0.14,0.72,0.14
2357,0.02582409248109216,0.02,0.08,0.82,0.1
2358,-0.1654367479102676,0.0,0.04,0.54,0.42
2359,-0.45330390904077666,0.02,0.08,0.04,0.88
2360,-0.13126249734382742,0.06,0.12,0.68,0.2
2361,-0.5567412942627777,0.02,0.14,0.4,0.46
2362,-0.1684627880989676,0.02,0.1,0.22,0.68
2363,-0.22684936349630558,0.08,0.14,0.84,0.02
2364,-0.15447794653088257,0.04,0.1,0.4,0.5
2365,-0.18930988219483583,0.06,0.1,0.24,0.66
2366,-0.06765405141717001,0.02,0.08,0.4,0.52
2367,0.10449753333952427,0.04,0.12,0.12,0.76
2368,-0.3056634264615459,0.06,0.18,0.12,0.7
2369,-0.5441610205188264,0.02,0.14,0.2,0.66
2370,0.10912758809833956,0.06,0.16,0.32,0.52
2371,0.1733185568345016,0.04,0.16,0.48,0.36
2372,-0.26281322866637646,0.02,0.12,0.1,0.78
2373,0.1412818254742259,0.04,0.1,0.6,0.3
2374,-0.22518688558233252,0.04,0.16,0.64,0.2
2375,-0.25149715837535613,0.06,0.18,0.34,0.48
2376,-0.28871108841205806,0.02,0.12,0.78,0.1
2377,-0.3138352724610283,0.04,0.26,0.02,0.72
2378,-0.053641520718172506,0.02,0.14,0.1,0.76
2379,-0.3612881026691664,0.02,0.1,0.54,0.36
2380,0.18650679677506335,0.06,0.06,0.38,0.56
2381,-0.19828354419398356,0.0,0.0,0.58,0.42
2382,-0.1197148482496754,0.04,0.14,0.58,0.28
2383,-0.5391302072557572,0.08,0.22,0.04,0.74
2384,-0.009519188779695487,0.04,0.12,0.4,0.48
2385,-0.05209661624904058,0.04,0.18,0.68,0.14
2386,-0.1136811078519837,0.06,0.1,0.08,0.82
2387,-0.013444474982393956,0.06,0.16,0.82,0.02
2388,0.01833335462184897,0.06,0.16,0.04,0.8
2389,-0.11676365435803303,0.06,0.12,0.46,0.42
2390,-0.44753003087040444,0.0,0.1,0.6,0.3
2391,-0.12393936288523903,0.08,0.1,0.46,0.44
2392,-0.12115194466360285,0.06,0.14,0.08,0.78
2393,-0.09452912156923803,0.0,0.08,0.9,0.02
2394,-0.22992105831321233,0.0,0.1,0.02,0.88
2395,-0.059199746909106496,0.06,0.08,0.76,0.16
2396,-0.21768209029222352,0.04,0.1,0.26,0.64
2397,-0.11990201455392702,0.02,0.14,0.48,0.38
2398,0.5838174072218631,0.02,0.06,0.92,0.02
2399,-0.39491847859710105,0.04,0.08,0.82,0.1
2400,-0.0096049449647643,0.02,0.12,0.36,0.52
2401,-0.018772622699328598,0.0,0.06,0.36,0.58
2402,0.0942799797914336,0.04,0.12,0.88,0.0
2403,0.04243578070432328,0.1,0.12,0.2,0.68
2404,0.13071259944375468,0.06,0.1,0.04,0.86
2405,-0.17367789071724815,0.02,0.12,0.3,0.58
2406,-0.1736397317486828,0.02,0.04,0.42,0.54
2407,-0.2219451158298479,0.0,0.1,0.72,0.18
2408,0.25051326142004804,0.02,0.2,0.42,0.38
2409,-0.25655525361379844,0.08,0.22,0.36,0.42
2410,-0.1457353043042982,0.02,0.08,0.46,0.46
2411,-0.19948282518831761,0.06,0.14,0.82,0.04
2412,-0.018685117400660995,0.04,0.08,0.8,0.12
2413,-0.06553987546807265,0.04,0.22,0.0,0.78
2414,-0.05816422868819843,0.08,0.12,0.78,0.1
2415,-0.16042268539816631,0.06,0.16,0.4,0.44
2416,-0.2704160035487003,0.06,0.22,0.66,0.12
2417,-0.2719283170380029,0.08,0.12,0.2,0.68
2418,0.2943821628034812,0.0,0.08,0.8,0.12
2419,-0.2827091415749881,0.02,0.18,0.0,0.82
2420,-0.1803250335226108,0.06,0.14,0.38,0.48
2421,-0.06695990246741458,0.04,0.08,0.42,0.5
2422,-0.19341001951820697,0.08,0.12,0.06,0.82
2423,-0.1977178941958514,0.08,0.14,0.6,0.26
2424,-0.36893640430775515,0.06,0.18,0.36,0.46
2425,-0.01025090865455694,0.04,0.2,0.6,0.2
2426,0.10317430538472538,0.12,0.28,0.36,0.36
2427,-0.3574091558675735,0.04,0.08,0.02,0.9
2428,-0.26258884189472137,0.08,0.2,0.54,0.26
2429,-0.2973348019408001,0.02,0.14,0.4,0.46
2430,-0.1943179503798323,0.08,0.28,0.1,0.62
2431,-0.39268201896689775,0.02,0.12,0.6,0.28
2432,-0.40743395800928456,0.02,0.14,0.74,0.12
2433,0.09870085993584068,0.0,0.06,0.74,0.2
2434,-0.07222801292345965,0.08,0.12,0.46,0.42
2435,-0.25553677197060815,0.0,0.1,0.1,0.8
2436,0.032327914894698016,0.04,0.1,0.4,0.5
2437,0.09061240517952965,0.04,0.18,0.28,0.54
2438,-0.09640574260884718,0.04,0.14,0.76,0.1
2439,-0.11080177268764375,0.04,0.2,0.06,0.74
2440,-0.1852904243817698,0.04,0.1,0.68,0.22
2441,0.2837861218683887,0.0,0.04,0.74,0.22
2442,-0.3457350174924179,0.06,0.18,0.02,0.8
2443,0.08438996435476034,0.02,0.08,0.32,0.6
2444,-0.06845930881868337,0.0,0.06,0.86,0.08
2445,0.22382287530437173,0.04,0.06,0.42,0.52
2446,0.1430090240396541,0.06,0.2,0.54,0.26
2447,0.42026707596475577,0.02,0.08,0.48,0.44
2448,-0.35343094449176393,0.04,0.18,0.56,0.26
2449,-0.015374506841823912,0.04,0.14,0.84,0.02
2450,-0.009035963167830147,0.04,0.12,0.3,0.58
2451,-0.23235590786245486,0.02,0.06,0.06,0.88
2452,-0.3102832657928567,0.04,0.14,0.7,0.16
2453,-0.6002172183604159,0.02,0.14,0.7,0.16
2454,-0.12777928540170286,0.06,0.12,0.1,0.78
2455,-0.0673212641237248,0.04,0.14,0.22,0.64
2456,-0.02675704076348468,0.04,0.12,0.62,0.26
2457,-0.4447415070706514,0.04,0.24,0.66,0.1
2458,0.5987246958841215,0.1,0.26,0.36,0.38
2459,-0.29566353859872585,0.0,0.06,0.74,0.2
2460,0.29623086904420537,0.06,0.16,0.42,0.42
2461,-0.21898800941904334,0.04,0.18,0.24,0.58
2462,0.1073495222687316,0.04,0.16,0.62,0.22
2463,0.037363215335947664,0.02,0.1,0.52,0.38
2464,-0.10805271613541108,0.08,0.12,0.8,0.08
2465,-0.18610853039195402,0.06,0.12,0.16,0.72
2466,0.03725549523298004,0.02,0.1,0.7,0.2
2467,-0.2664212112838355,0.0,0.08,0.12,0.8
2468,-0.059626252807372784,0.06,0.06,0.56,0.38
2469,-0.0028323822763179907,0.06,0.24,0.72,0.04
2470,0.4975908139827428,0.04,0.1,0.84,0.06
2471,0.005333262451488796,0.06,0.16,0.58,0.26
2472,0.2105279524350452,0.04,0.04,0.6,0.36
2473,-0.15552428929350054,0.08,0.14,0.18,0.68
2474,-0.17114749280225083,0.08,0.12,0.1,0.78
2475,0.004642123342268087,0.04,0.16,0.68,0.16
2476,-0.039463779901991874,0.06,0.1,0.32,0.58
2477,0.47502831760475167,0.08,0.14,0.16,0.7
2478,0.25572321940694265,0.0,0.1,0.9,0.0
2479,-0.678446739632706,0.04,0.12,0.08,0.8
2480,-0.1364795276693152,0.04,0.12,0.02,0.86
2481,0.4315900490839793,0.06,0.14,0.76,0.1
2482,-0.09079411671952971,0.08,0.2,0.26,0.54
2483,0.15938342238977216,0.04,0.04,0.04,0.92
2484,0.10227436608082549,0.0,0.04,0.14,0.82
2485,0.03579405556917911,0.02,0.06,0.06,0.88
2486,0.23244599283723347,0.04,0.06,0.94,0.0
2487,-0.4177644076428651,0.02,0.16,0.2,0.64
2488,-0.23842150755688934,0.0,0.08,0.5,0.42
2489,-0.31919654434530836,0.02,0.06,0.62,0.32
2490,0.057703660300345044,0.04,0.2,0.34,0.46
2491,-0.15019630595330705,0.02,0.12,0.7,0.18
2492,-0.017394339183935792,0.02,0.14,0.42,0.44
2493,-0.2798935798886967,0.06,0.2,0.32,0.48
2494,-0.37480305785645746,0.08,0.14,0.32,0.54
2495,0.06640673761946848,0.02,0.1,0.22,0.68
2496,-0.10156786105623636,0.04,0.16,0.38,0.46
2497,-0.020449905955436012,0.0,0.04,0.8,0.16
2498,0.2573377667507842,0.08,0.18,0.56,0.26
2499,-0.4986675567655522,0.02,0.16,0.06,0.78
2500,-0.33356906390045826,0.02,0.18,0.4,0.42
2501,0.11380203644690717,0.18,0.26,0.04,0.7
2502,-0.13534421645415573,0.04,0.2,0.7,0.1
2503,-0.09382837695094104,0.08,0.14,0.06,0.8
2504,0.03275300254634911,0.06,0.18,0.42,0.4
2505,-0.096399536426219,0.04,0.1,0.26,0.64
2506,-0.2349312854516074,0.06,0.22,0.58,0.2
2507,-0.002801140307516742,0.02,0.1,0.66,0.24
2508,-0.11606666677395011,0.06,0.2,0.66,0.14
2509,-0.4570685375327027,0.04,0.2,0.34,0.46
2510,-0.4974663193058129,0.06,0.14,0.12,0.74
2511,0.06503879661706055,0.04,0.18,0.26,0.56
2512,0.31212280084960103,0.02,0.1,0.5,0.4
2513,-0.2907335934311437,0.08,0.18,0.02,0.8
2514,-0.0005059693582177699,0.04,0.1,0.3,0.6
2515,-0.3091572844637328,0.02,0.18,0.26,0.56
2516,-0.17028700497213178,0.02,0.1,0.32,0.58
2517,0.6524919614255772,0.08,0.14,0.34,0.52
2518,-0.32334594576736553,0.06,0.24,0.54,0.22
2519,-0.23664020692777119,0.0,0.04,0.32,0.64
2520,-0.2991169358514215,0.02,0.08,0.36,0.56
2521,0.055359167571886914,0.08,0.26,0.68,0.06
2522,-0.2596219620825085,0.02,0.1,0.72,0.18
2523,-0.0060636641563837634,0.04,0.14,0.78,0.08
2524,-0.14408526174746408,0.06,0.24,0.22,0.54
2525,-0.09624152602687275,0.04,0.12,0.12,0.76
2526,0.30990908368810277,0.02,0.06,0.9,0.04
2527,-0.3258859359578508,0.08,0.16,0.5,0.34
2528,-0.06994155054277354,0.04,0.12,0.16,0.72
2529,-0.275601983708657,0.08,0.16,0.62,0.22
2530,0.47231836097783125,0.12,0.18,0.28,0.54
2531,0.009843069202046043,0.06,0.16,0.36,0.48
2532,-0.036377467086970816,0.06,0.2,0.36,0.44
2533,0.006764505715346189,0.02,0.1,0.8,0.1
2534,-0.06374351895186742,0.06,0.14,0.44,0.42
2535,-0.06100123636808581,0.04,0.12,0.58,0.3
2536,-0.4565451833436581,0.04,0.12,0.66,0.22
2537,-0.1644092821493613,0.08,0.16,0.66,0.18
2538,0.14464213899320702,0.04,0.14,0.1,0.76
2539,-0.2827292512055912,0.1,0.18,0.76,0.06
2540,-0.0876222561212874,0.14,0.2,0.8,0.0
2541,0.10360531412867885,0.02,0.16,0.78,0.06
2542,0.07995637394953503,0.06,0.14,0.8,0.06
2543,-0.3360207529050796,0.08,0.22,0.5,0.28
2544,-0.07454689169752382,0.02,0.08,0.48,0.44
2545,-0.01675278116897727,0.04,0.2,0.52,0.28
2546,0.05694805010549847,0.08,0.14,0.24,0.62
2547,-0.3814294722843982,0.04,0.1,0.28,0.62
2548,0.02301723778130449,0.06,0.12,0.4,0.48
2549,0.41504620631803557,0.04,0.16,0.58,0.26
2550,0.29886812536025165,0.04,0.12,0.72,0.16
2551,0.23743508328562613,0.06,0.14,0.46,0.4
2552,0.126330923926458,0.08,0.14,0.66,0.2
2553,0.020957927746308502,0.04,0.16,0.64,0.2
2554,-0.3452808158294195,0.06,0.14,0.8,0.06
2555,0.2126078849956762,0.02,0.18,0.08,0.74
2556,-0.048619106294880365,0.12,0.26,0.0,0.74
2557,-0.4266935614819276,0.06,0.16,0.5,0.34
2558,-0.16467449016721294,0.06,0.14,0.64,0.22
2559,0.17445686592603862,0.04,0.12,0.54,0.34
2560,0.05823757992650032,0.02,0.14,0.14,0.72
2561,0.10794076834499607,0.02,0.12,0.74,0.14
2562,-0.048953230627819595,0.06,0.16,0.2,0.64
2563,0.013509845986798441,0.02,0.08,0.5,0.42
2564,-0.3880974004527372,0.0,0.08,0.66,0.26
2565,-0.2019085575631534,0.0,0.1,0.12,0.78
2566,-0.16613495885165708,0.06,0.18,0.22,0.6
2567,-0.451297516467403,0.06,0.2,0.14,0.66
2568,0.06869950096142394,0.0,0.16,0.28,0.56
2569,-0.29296267930794795,0.1,0.12,0.4,0.48
2570,0.19268667029753292,0.04,0.06,0.42,0.52
2571,-0.013878307889440153,0.0,0.12,0.28,0.6
2572,-0.23776834117685758,0.02,0.04,0.32,0.64
2573,-0.09833317971018583,0.02,0.1,0.14,0.76
2574,0.0867032155602707,0.08,0.18,0.06,0.76
2575,-0.33903574189884694,0.12,0.22,0.16,0.62
2576,-0.02693094303191365,0.04,0.1,0.0,0.9
2577,0.025141930000922436,0.04,0.16,0.5,0.34
2578,0.15905169131278019,0.02,0.1,0.58,0.32
2579,-0.3632076974494453,0.04,0.18,0.5,0.32
2580,0.4031534393293263,0.08,0.16,0.18,0.66
2581,-0.6731022080547044,0.08,0.24,0.24,0.52
2582,-0.025249128203290602,0.02,0.08,0.06,0.86
2583,-0.18928457107966842,0.02,0.1,0.74,0.16
